time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-04-19 07:00:00+00:00,5.41,88.85,0.0,-0.0,0.0,255.65,1.31,141.0,102020.0
1990-04-19 08:00:00+00:00,4.8,92.25,0.0,-0.0,0.0,259.1,1.24,160.0,102050.0
1990-04-19 09:00:00+00:00,4.53,95.75,0.0,-0.0,0.0,252.15,1.1,170.0,102020.0
1990-04-19 10:00:00+00:00,4.94,95.75,0.0,-0.0,0.0,250.2,0.97,163.0,102000.0
1990-04-19 11:00:00+00:00,4.53,95.75,0.0,-0.0,0.0,250.2,1.03,148.0,101980.0
1990-04-19 12:00:00+00:00,3.9,99.4,0.0,-0.0,0.0,247.9,1.1,138.0,101990.0
1990-04-19 13:00:00+00:00,2.82,99.4,0.0,-0.0,0.0,248.1,1.17,132.0,102000.0
1990-04-19 14:00:00+00:00,2.46,99.4,166.15,1021.25,45.45,250.8,1.31,134.0,102010.0
1990-04-19 15:00:00+00:00,5.87,92.3,348.55,981.02,63.95,253.9,0.62,140.0,102020.0
1990-04-19 16:00:00+00:00,9.19,74.2,524.7,992.0,76.3,256.8,0.21,134.0,101970.0
1990-04-19 17:00:00+00:00,11.05,69.15,674.65,995.21,84.6,263.0,1.03,3.0,101960.0
1990-04-19 18:00:00+00:00,12.51,62.2,785.75,990.09,89.6,268.4,2.21,355.0,101920.0
1990-04-19 19:00:00+00:00,13.15,62.2,847.2,972.98,92.95,270.15,3.31,352.0,101830.0
1990-04-19 20:00:00+00:00,14.04,58.0,858.2,955.16,90.05,273.45,3.59,350.0,101750.0
1990-04-19 21:00:00+00:00,14.67,53.95,807.2,905.7,93.35,275.0,3.93,352.0,101640.0
1990-04-19 22:00:00+00:00,15.03,52.15,673.5,778.5,106.6,282.75,4.0,353.0,101580.0
1990-04-19 23:00:00+00:00,14.94,52.15,525.0,621.94,134.2,290.5,3.86,348.0,101530.0
1990-04-20 00:00:00+00:00,14.65,53.95,396.75,660.85,67.1,286.6,3.66,344.0,101460.0
1990-04-20 01:00:00+00:00,14.31,53.95,214.9,478.0,51.4,277.6,2.9,350.0,101420.0
1990-04-20 02:00:00+00:00,13.39,62.3,54.65,201.72,19.95,274.4,1.79,8.0,101380.0
1990-04-20 03:00:00+00:00,12.07,64.45,0.0,0.0,0.0,272.5,1.72,44.0,101370.0
1990-04-20 04:00:00+00:00,10.06,77.1,0.0,-0.0,0.0,270.75,1.59,74.0,101380.0
1990-04-20 05:00:00+00:00,9.46,74.2,0.0,-0.0,0.0,270.15,1.1,90.0,101380.0
1990-04-20 06:00:00+00:00,9.76,69.0,0.0,-0.0,0.0,268.2,0.62,125.0,101380.0
1990-04-20 07:00:00+00:00,6.26,88.95,0.0,-0.0,0.0,267.05,1.59,154.0,101320.0
1990-04-20 08:00:00+00:00,5.04,95.75,0.0,-0.0,0.0,265.1,1.66,164.0,101330.0
1990-04-20 09:00:00+00:00,4.27,99.4,0.0,-0.0,0.0,263.6,1.59,164.0,101290.0
1990-04-20 10:00:00+00:00,3.78,99.4,0.0,-0.0,0.0,262.2,1.59,157.0,101250.0
1990-04-20 11:00:00+00:00,3.38,99.4,0.0,-0.0,0.0,261.05,1.66,156.0,101220.0
1990-04-20 12:00:00+00:00,3.23,99.4,0.0,-0.0,0.0,260.5,1.66,159.0,101250.0
1990-04-20 13:00:00+00:00,3.04,100.0,0.0,-0.0,0.0,259.9,1.66,160.0,101200.0
1990-04-20 14:00:00+00:00,3.39,99.4,169.05,998.6,46.0,259.3,1.59,153.0,101220.0
1990-04-20 15:00:00+00:00,7.55,89.0,351.0,976.54,63.0,263.0,1.03,147.0,101210.0
1990-04-20 16:00:00+00:00,10.82,77.2,526.4,991.08,73.9,268.4,0.83,169.0,101210.0
1990-04-20 17:00:00+00:00,13.11,69.45,671.0,969.14,92.25,274.8,0.48,209.0,101200.0
1990-04-20 18:00:00+00:00,14.69,62.55,762.85,893.1,131.3,281.6,0.34,305.0,101160.0
1990-04-20 19:00:00+00:00,14.97,60.4,806.25,832.57,157.7,285.85,1.17,346.0,101180.0
1990-04-20 20:00:00+00:00,16.04,56.35,795.85,743.7,195.1,291.05,1.45,335.0,101130.0
1990-04-20 21:00:00+00:00,16.83,54.6,769.6,782.84,149.9,296.3,1.38,339.0,101100.0
1990-04-20 22:00:00+00:00,17.41,52.75,685.7,775.22,118.6,297.05,1.17,335.0,101080.0
1990-04-20 23:00:00+00:00,17.73,51.0,561.2,756.95,83.05,298.4,1.1,310.0,101070.0
1990-04-21 00:00:00+00:00,17.79,52.9,374.7,551.11,97.95,296.3,0.97,284.0,101060.0
1990-04-21 01:00:00+00:00,17.44,54.7,195.45,337.62,78.8,299.9,0.9,262.0,101040.0
1990-04-21 02:00:00+00:00,16.54,67.65,36.25,48.96,27.65,298.6,0.07,280.0,101080.0
1990-04-21 03:00:00+00:00,15.3,72.45,0.0,0.0,0.0,309.05,1.59,121.0,101130.0
1990-04-21 04:00:00+00:00,13.33,77.5,0.0,-0.0,0.0,309.45,2.14,156.0,101200.0
1990-04-21 05:00:00+00:00,12.05,80.2,0.0,-0.0,0.0,310.2,2.48,179.0,101290.0
1990-04-21 06:00:00+00:00,10.96,86.1,0.0,-0.0,0.0,306.35,2.62,183.0,101330.0
1990-04-21 07:00:00+00:00,10.2,86.05,0.0,-0.0,0.0,303.45,2.9,181.0,101380.0
1990-04-21 08:00:00+00:00,9.42,89.15,0.0,-0.0,0.0,293.4,2.9,174.0,101430.0
1990-04-21 09:00:00+00:00,8.83,89.1,0.0,-0.0,0.0,293.95,2.83,174.0,101450.0
1990-04-21 10:00:00+00:00,8.41,92.4,0.0,-0.0,0.0,297.65,2.55,178.0,101500.0
1990-04-21 11:00:00+00:00,7.96,92.4,0.0,-0.0,0.0,293.75,2.28,181.0,101520.0
1990-04-21 12:00:00+00:00,7.52,95.8,0.0,-0.0,0.0,287.75,2.21,176.0,101580.0
1990-04-21 13:00:00+00:00,7.37,92.35,0.0,-0.0,0.0,302.65,2.14,179.0,101610.0
1990-04-21 14:00:00+00:00,7.6,95.8,111.35,439.19,55.05,308.5,2.14,187.0,101650.0
1990-04-21 15:00:00+00:00,8.52,89.1,262.7,528.94,104.2,298.8,2.0,187.0,101700.0
1990-04-21 16:00:00+00:00,9.76,82.95,407.65,573.46,143.25,302.1,2.21,185.0,101740.0
1990-04-21 17:00:00+00:00,11.02,80.1,600.05,775.04,133.95,310.05,1.93,194.0,101810.0
1990-04-21 18:00:00+00:00,12.56,74.7,764.4,919.85,110.3,304.8,1.59,211.0,101800.0
1990-04-21 19:00:00+00:00,14.56,72.3,810.5,889.31,114.45,295.5,0.9,282.0,101800.0
1990-04-21 20:00:00+00:00,15.64,69.9,715.6,682.18,162.15,301.1,1.03,318.0,101760.0
1990-04-21 21:00:00+00:00,16.3,67.65,728.95,760.02,124.75,321.85,1.17,348.0,101730.0
1990-04-21 22:00:00+00:00,17.07,65.35,571.1,510.12,196.25,315.45,1.52,340.0,101680.0
1990-04-21 23:00:00+00:00,17.23,63.2,521.9,652.25,107.75,322.2,1.66,349.0,101670.0
1990-04-22 00:00:00+00:00,17.33,63.2,349.55,474.81,109.55,318.55,1.93,357.0,101630.0
1990-04-22 01:00:00+00:00,16.96,65.35,191.35,310.22,83.1,314.2,2.0,357.0,101640.0
1990-04-22 02:00:00+00:00,16.0,72.55,47.45,75.58,33.9,308.1,1.59,342.0,101650.0
1990-04-22 03:00:00+00:00,14.32,77.65,0.0,0.0,0.0,307.1,1.79,331.0,101670.0
1990-04-22 04:00:00+00:00,12.79,83.25,0.0,-0.0,0.0,309.85,1.66,339.0,101700.0
1990-04-22 05:00:00+00:00,11.64,86.15,0.0,-0.0,0.0,311.75,1.38,7.0,101720.0
1990-04-22 06:00:00+00:00,10.45,89.25,0.0,-0.0,0.0,306.55,1.24,35.0,101740.0
1990-04-22 07:00:00+00:00,10.6,89.25,0.0,-0.0,0.0,319.3,1.17,43.0,101680.0
1990-04-22 08:00:00+00:00,10.2,86.05,0.0,-0.0,0.0,308.85,1.24,63.0,101710.0
1990-04-22 09:00:00+00:00,10.12,86.0,0.0,-0.0,0.0,299.0,1.17,45.0,101650.0
1990-04-22 10:00:00+00:00,8.78,89.1,0.0,-0.0,0.0,289.5,1.66,35.0,101590.0
1990-04-22 11:00:00+00:00,7.71,92.4,0.0,-0.0,0.0,293.55,1.79,44.0,101550.0
1990-04-22 12:00:00+00:00,7.03,95.8,0.0,-0.0,0.0,287.4,1.66,48.0,101500.0
1990-04-22 13:00:00+00:00,6.78,92.35,0.0,-0.0,0.0,293.2,1.52,37.0,101480.0
1990-04-22 14:00:00+00:00,7.32,92.35,152.55,617.65,70.35,297.05,1.52,28.0,101480.0
1990-04-22 15:00:00+00:00,11.06,86.1,320.7,737.05,96.4,292.05,1.45,29.0,101460.0
1990-04-22 16:00:00+00:00,13.74,77.6,495.55,799.95,123.2,296.1,1.86,20.0,101420.0
1990-04-22 17:00:00+00:00,15.89,72.55,651.4,882.62,116.95,301.7,2.48,5.0,101370.0
1990-04-22 18:00:00+00:00,17.83,65.55,757.85,913.88,104.45,304.8,3.1,359.0,101300.0
1990-04-22 19:00:00+00:00,18.87,59.15,797.75,847.16,131.6,309.85,3.66,358.0,101180.0
1990-04-22 20:00:00+00:00,19.99,55.3,808.45,842.22,122.25,315.65,3.59,0.0,101080.0
1990-04-22 21:00:00+00:00,20.86,51.75,765.1,818.19,111.95,320.5,3.59,1.0,100950.0
1990-04-22 22:00:00+00:00,21.45,48.3,685.15,783.26,107.05,315.25,3.66,360.0,100810.0
1990-04-22 23:00:00+00:00,21.76,48.3,549.35,705.19,99.3,317.75,3.45,358.0,100710.0
1990-04-23 00:00:00+00:00,21.57,50.05,356.5,526.01,88.9,316.6,3.38,355.0,100590.0
1990-04-23 01:00:00+00:00,20.34,57.45,211.5,427.28,60.95,318.05,3.52,352.0,100520.0
1990-04-23 02:00:00+00:00,18.31,65.65,61.2,212.17,22.4,308.65,3.66,359.0,100470.0
1990-04-23 03:00:00+00:00,16.06,72.55,0.05,0.0,0.05,302.1,3.1,1.0,100440.0
1990-04-23 04:00:00+00:00,14.52,77.65,0.0,-0.0,0.0,302.5,2.41,5.0,100430.0
1990-04-23 05:00:00+00:00,13.09,83.25,0.0,-0.0,0.0,298.4,1.79,18.0,100380.0
1990-04-23 06:00:00+00:00,11.27,86.15,0.0,-0.0,0.0,293.95,1.59,37.0,100350.0
1990-04-23 07:00:00+00:00,12.03,80.2,0.0,-0.0,0.0,305.95,0.55,128.0,100290.0
1990-04-23 08:00:00+00:00,10.75,86.1,0.0,-0.0,0.0,314.85,1.1,143.0,100300.0
1990-04-23 09:00:00+00:00,10.19,89.25,0.0,-0.0,0.0,329.0,1.24,154.0,100260.0
1990-04-23 10:00:00+00:00,11.32,83.1,0.0,-0.0,0.0,339.65,0.41,46.0,100230.0
1990-04-23 11:00:00+00:00,10.09,92.5,0.0,-0.0,0.0,335.75,1.59,28.0,100150.0
1990-04-23 12:00:00+00:00,10.19,89.25,0.0,-0.0,0.0,326.85,2.14,43.0,100110.0
1990-04-23 13:00:00+00:00,9.82,89.2,0.0,-0.0,0.0,311.75,2.21,65.0,100100.0
1990-04-23 14:00:00+00:00,9.51,92.45,140.5,369.44,89.55,301.1,1.38,66.0,100110.0
1990-04-23 15:00:00+00:00,11.8,86.2,290.35,456.76,149.25,298.8,0.48,25.0,100120.0
1990-04-23 16:00:00+00:00,14.34,80.45,408.3,570.25,140.4,305.55,0.34,347.0,100130.0
1990-04-23 17:00:00+00:00,16.35,72.65,552.95,639.44,163.15,319.9,0.41,236.0,100190.0
1990-04-23 18:00:00+00:00,17.72,72.8,640.25,512.47,271.9,320.1,1.72,215.0,100240.0
1990-04-23 19:00:00+00:00,19.36,61.4,523.85,230.72,341.6,333.65,2.76,210.0,100260.0
1990-04-23 20:00:00+00:00,19.46,59.25,489.55,169.65,350.75,345.65,3.17,204.0,100310.0
1990-04-23 21:00:00+00:00,19.32,59.25,441.1,127.5,338.9,348.35,3.52,204.0,100250.0
1990-04-23 22:00:00+00:00,18.79,63.5,384.25,122.02,293.8,345.25,3.93,201.0,100310.0
1990-04-23 23:00:00+00:00,17.9,67.95,216.2,54.02,181.55,357.05,4.48,206.0,100320.0
1990-04-24 00:00:00+00:00,16.03,77.85,123.3,31.64,107.1,354.95,5.1,197.0,100410.0
1990-04-24 01:00:00+00:00,14.41,83.4,66.55,7.31,63.95,353.9,5.1,194.0,100460.0
1990-04-24 02:00:00+00:00,13.1,89.4,19.65,0.8,19.5,354.15,4.69,188.0,100530.0
1990-04-24 03:00:00+00:00,12.22,86.25,0.05,0.0,0.05,352.2,4.21,179.0,100580.0
1990-04-24 04:00:00+00:00,11.76,89.35,0.0,-0.0,0.0,357.05,3.79,180.0,100640.0
1990-04-24 05:00:00+00:00,11.61,89.3,0.0,-0.0,0.0,357.05,3.03,174.0,100690.0
1990-04-24 06:00:00+00:00,11.51,89.3,0.0,-0.0,0.0,355.9,2.55,160.0,100740.0
1990-04-24 07:00:00+00:00,11.41,86.15,0.0,-0.0,0.0,346.2,2.97,171.0,100720.0
1990-04-24 08:00:00+00:00,11.22,86.15,0.0,-0.0,0.0,341.75,2.62,170.0,100750.0
1990-04-24 09:00:00+00:00,10.96,86.1,0.0,-0.0,0.0,335.55,2.28,170.0,100780.0
1990-04-24 10:00:00+00:00,10.7,86.1,0.0,-0.0,0.0,333.25,1.93,166.0,100780.0
1990-04-24 11:00:00+00:00,10.34,89.25,0.0,-0.0,0.0,329.0,1.52,149.0,100810.0
1990-04-24 12:00:00+00:00,9.52,92.45,0.0,-0.0,0.0,316.8,1.59,140.0,100810.0
1990-04-24 13:00:00+00:00,9.37,92.45,0.0,-0.0,0.0,327.45,1.52,140.0,100830.0
1990-04-24 14:00:00+00:00,9.27,92.45,106.3,399.55,49.3,310.4,1.31,146.0,100870.0
1990-04-24 15:00:00+00:00,10.71,92.55,240.0,485.92,87.7,310.2,0.83,151.0,100880.0
1990-04-24 16:00:00+00:00,12.14,89.35,411.1,618.71,117.8,310.05,0.55,154.0,100900.0
1990-04-24 17:00:00+00:00,13.37,77.5,511.9,564.56,165.5,314.85,0.14,91.0,100940.0
1990-04-24 18:00:00+00:00,14.53,72.3,576.4,488.99,223.1,330.75,0.9,12.0,100920.0
1990-04-24 19:00:00+00:00,16.29,65.25,603.25,381.96,300.2,329.95,1.59,345.0,100870.0
1990-04-24 20:00:00+00:00,17.11,63.05,703.25,511.71,282.9,343.7,1.86,337.0,100830.0
1990-04-24 21:00:00+00:00,18.08,61.05,649.9,545.27,211.1,337.1,1.93,342.0,100830.0
1990-04-24 22:00:00+00:00,18.75,57.1,455.35,312.8,222.5,339.25,2.0,343.0,100810.0
1990-04-24 23:00:00+00:00,18.58,56.95,418.35,388.96,167.65,347.95,2.21,333.0,100780.0
1990-04-25 00:00:00+00:00,18.36,59.05,279.35,273.89,138.25,336.15,3.03,346.0,100740.0
1990-04-25 01:00:00+00:00,17.54,63.2,134.95,114.32,93.9,341.3,2.62,336.0,100740.0
1990-04-25 02:00:00+00:00,16.61,70.1,35.4,23.16,31.0,338.5,1.59,342.0,100780.0
1990-04-25 03:00:00+00:00,15.18,77.75,0.2,0.0,0.2,326.65,1.59,15.0,100820.0
1990-04-25 04:00:00+00:00,13.97,83.35,0.0,-0.0,0.0,332.85,1.31,43.0,100860.0
1990-04-25 05:00:00+00:00,13.04,86.25,0.0,-0.0,0.0,333.25,1.52,81.0,100900.0
1990-04-25 06:00:00+00:00,12.35,86.25,0.0,-0.0,0.0,336.75,1.45,88.0,100930.0
1990-04-25 07:00:00+00:00,11.83,92.6,0.0,-0.0,0.0,323.55,1.59,148.0,100920.0
1990-04-25 08:00:00+00:00,11.51,92.55,0.0,-0.0,0.0,337.5,1.52,152.0,100980.0
1990-04-25 09:00:00+00:00,11.12,95.9,0.0,-0.0,0.0,332.3,1.59,148.0,100990.0
1990-04-25 10:00:00+00:00,10.88,92.55,0.0,-0.0,0.0,332.1,1.66,170.0,101040.0
1990-04-25 11:00:00+00:00,10.28,92.5,0.0,-0.0,0.0,314.65,1.86,182.0,101080.0
1990-04-25 12:00:00+00:00,10.14,95.9,0.0,-0.0,0.0,326.3,1.79,176.0,101120.0
1990-04-25 13:00:00+00:00,10.19,92.5,0.0,-0.0,0.0,329.2,1.93,171.0,101140.0
1990-04-25 14:00:00+00:00,10.7,92.55,60.6,106.9,44.85,339.85,1.86,175.0,101180.0
1990-04-25 15:00:00+00:00,11.49,89.3,138.5,187.97,78.75,339.65,1.86,177.0,101240.0
1990-04-25 16:00:00+00:00,12.3,83.25,199.05,127.56,138.05,334.8,2.28,185.0,101280.0
1990-04-25 17:00:00+00:00,13.18,80.35,283.75,130.61,203.1,353.2,1.86,186.0,101310.0
1990-04-25 18:00:00+00:00,14.11,80.4,397.85,201.26,251.7,362.1,1.38,185.0,101300.0
1990-04-25 19:00:00+00:00,15.97,70.0,498.2,260.09,290.95,363.45,0.21,251.0,101290.0
1990-04-25 20:00:00+00:00,16.91,67.75,574.95,400.13,244.95,355.5,0.34,254.0,101280.0
1990-04-25 21:00:00+00:00,17.71,67.85,614.65,461.2,242.05,349.5,1.1,265.0,101260.0
1990-04-25 22:00:00+00:00,18.47,63.4,500.35,384.62,212.85,335.0,1.86,280.0,101190.0
1990-04-25 23:00:00+00:00,18.71,63.4,404.1,388.94,152.2,346.2,1.31,259.0,101160.0
1990-04-26 00:00:00+00:00,18.73,63.4,268.85,304.25,111.15,336.55,1.17,221.0,101140.0
1990-04-26 01:00:00+00:00,18.45,63.4,149.4,222.41,68.8,347.3,1.38,203.0,101130.0
1990-04-26 02:00:00+00:00,17.74,67.95,49.25,116.79,26.65,342.75,1.31,207.0,101120.0
1990-04-26 03:00:00+00:00,16.63,75.25,0.45,0.0,0.45,337.9,1.45,203.0,101130.0
1990-04-26 04:00:00+00:00,15.03,83.45,0.0,-0.0,0.0,312.55,1.66,180.0,101140.0
1990-04-26 05:00:00+00:00,13.69,86.35,0.0,-0.0,0.0,321.85,1.79,176.0,101190.0
1990-04-26 06:00:00+00:00,12.28,89.4,0.0,-0.0,0.0,301.5,2.0,181.0,101200.0
1990-04-26 07:00:00+00:00,11.32,89.3,0.0,-0.0,0.0,309.85,2.14,188.0,101250.0
1990-04-26 08:00:00+00:00,11.02,92.55,0.0,-0.0,0.0,319.1,2.0,176.0,101300.0
1990-04-26 09:00:00+00:00,10.95,92.55,0.0,-0.0,0.0,331.7,1.86,166.0,101270.0
1990-04-26 10:00:00+00:00,10.78,92.55,0.0,-0.0,0.0,329.0,1.72,157.0,101290.0
1990-04-26 11:00:00+00:00,10.34,92.5,0.0,-0.0,0.0,322.2,1.45,150.0,101280.0
1990-04-26 12:00:00+00:00,10.09,95.9,0.0,-0.0,0.0,330.75,1.17,143.0,101260.0
1990-04-26 13:00:00+00:00,9.86,95.9,0.0,-0.0,0.0,323.75,1.03,155.0,101290.0
1990-04-26 14:00:00+00:00,10.31,95.9,135.35,485.4,61.6,325.7,0.76,187.0,101280.0
1990-04-26 15:00:00+00:00,12.47,86.25,265.5,507.41,102.0,328.8,0.69,217.0,101300.0
1990-04-26 16:00:00+00:00,13.8,80.4,371.05,432.49,162.45,333.65,0.69,215.0,101290.0
1990-04-26 17:00:00+00:00,14.9,77.75,474.4,503.53,161.55,330.15,0.55,216.0,101310.0
1990-04-26 18:00:00+00:00,16.01,75.15,486.75,278.73,283.35,343.9,0.41,236.0,101250.0
1990-04-26 19:00:00+00:00,16.78,70.2,529.3,298.42,290.5,361.5,0.76,217.0,101300.0
1990-04-26 20:00:00+00:00,17.52,70.3,486.6,294.05,243.15,362.1,0.34,246.0,101270.0
1990-04-26 21:00:00+00:00,18.04,67.95,600.25,417.95,261.3,365.95,0.28,339.0,101230.0
1990-04-26 22:00:00+00:00,18.85,65.75,492.85,381.66,206.4,359.2,0.48,22.0,101170.0
1990-04-26 23:00:00+00:00,18.99,63.5,403.3,311.81,200.4,359.75,0.69,10.0,101130.0
1990-04-27 00:00:00+00:00,19.17,63.5,285.6,313.93,121.9,352.8,0.9,14.0,101060.0
1990-04-27 01:00:00+00:00,19.03,63.5,168.3,253.1,75.75,347.9,0.83,15.0,101010.0
1990-04-27 02:00:00+00:00,18.27,68.05,67.6,207.09,26.8,347.95,0.83,341.0,100950.0
1990-04-27 03:00:00+00:00,16.88,75.3,0.6,0.0,0.6,314.3,1.45,341.0,100900.0
1990-04-27 04:00:00+00:00,15.16,86.45,0.0,-0.0,0.0,312.95,1.31,7.0,100900.0
1990-04-27 05:00:00+00:00,13.42,92.65,0.0,-0.0,0.0,306.35,1.38,48.0,100920.0
1990-04-27 06:00:00+00:00,12.1,92.6,0.0,-0.0,0.0,302.65,1.59,71.0,100880.0
1990-04-27 07:00:00+00:00,10.93,95.9,0.0,-0.0,0.0,296.65,1.72,147.0,100850.0
1990-04-27 08:00:00+00:00,10.26,95.9,0.0,-0.0,0.0,299.75,1.66,160.0,100860.0
1990-04-27 09:00:00+00:00,9.58,99.4,0.0,-0.0,0.0,293.2,1.59,172.0,100800.0
1990-04-27 10:00:00+00:00,9.43,99.4,0.0,-0.0,0.0,304.05,1.45,176.0,100780.0
1990-04-27 11:00:00+00:00,9.17,95.85,0.0,-0.0,0.0,309.85,1.45,168.0,100750.0
1990-04-27 12:00:00+00:00,9.41,95.85,0.0,-0.0,0.0,316.8,1.31,180.0,100730.0
1990-04-27 13:00:00+00:00,9.27,95.85,0.0,-0.0,0.0,318.15,1.31,181.0,100680.0
1990-04-27 14:00:00+00:00,10.97,95.9,101.55,297.84,54.95,326.85,0.62,181.0,100670.0
1990-04-27 15:00:00+00:00,12.34,92.6,214.6,395.71,85.4,335.75,0.34,122.0,100660.0
1990-04-27 16:00:00+00:00,13.87,89.45,375.7,496.26,134.35,331.9,0.83,36.0,100660.0
1990-04-27 17:00:00+00:00,15.7,80.6,614.15,789.99,120.35,324.55,2.14,7.0,100630.0
1990-04-27 18:00:00+00:00,17.45,70.3,527.7,398.63,235.4,319.3,2.76,11.0,100580.0
1990-04-27 19:00:00+00:00,17.72,70.3,712.3,624.07,210.85,349.1,2.97,2.0,100530.0
1990-04-27 20:00:00+00:00,18.85,63.5,747.6,655.55,202.8,344.65,3.1,352.0,100470.0
1990-04-27 21:00:00+00:00,19.26,61.4,784.9,840.35,100.85,340.4,3.59,347.0,100410.0
1990-04-27 22:00:00+00:00,19.75,59.35,661.25,725.85,114.3,323.4,4.21,349.0,100360.0
1990-04-27 23:00:00+00:00,19.86,55.3,565.95,738.82,82.95,323.0,3.93,349.0,100320.0
1990-04-28 00:00:00+00:00,19.86,51.5,382.85,593.56,71.5,319.3,3.59,346.0,100290.0
1990-04-28 01:00:00+00:00,19.36,49.55,208.9,408.21,58.3,320.95,2.83,349.0,100290.0
1990-04-28 02:00:00+00:00,18.28,53.0,69.25,207.25,27.7,322.8,2.21,2.0,100290.0
1990-04-28 03:00:00+00:00,16.63,58.6,0.8,0.0,0.8,320.5,2.14,19.0,100300.0
1990-04-28 04:00:00+00:00,14.56,67.25,0.0,-0.0,0.0,299.4,2.0,39.0,100350.0
1990-04-28 05:00:00+00:00,13.18,72.05,0.0,-0.0,0.0,308.1,2.07,60.0,100430.0
1990-04-28 06:00:00+00:00,12.76,66.95,0.0,-0.0,0.0,314.85,2.28,77.0,100460.0
1990-04-28 07:00:00+00:00,12.43,74.7,0.0,-0.0,0.0,314.3,1.45,95.0,100400.0
1990-04-28 08:00:00+00:00,11.36,74.55,0.0,-0.0,0.0,308.5,1.93,105.0,100450.0
1990-04-28 09:00:00+00:00,10.9,71.75,0.0,-0.0,0.0,306.55,2.21,111.0,100430.0
1990-04-28 10:00:00+00:00,11.09,64.25,0.0,-0.0,0.0,319.3,2.48,111.0,100450.0
1990-04-28 11:00:00+00:00,11.31,59.7,0.0,-0.0,0.0,324.35,2.55,118.0,100480.0
1990-04-28 12:00:00+00:00,11.2,57.55,0.0,-0.0,0.0,322.8,2.62,129.0,100490.0
1990-04-28 13:00:00+00:00,11.09,64.25,0.0,-0.0,0.0,327.05,2.48,137.0,100530.0
1990-04-28 14:00:00+00:00,10.94,69.15,130.45,422.93,62.4,311.4,2.21,141.0,100580.0
1990-04-28 15:00:00+00:00,12.15,71.95,217.3,313.58,113.6,308.3,2.14,146.0,100630.0
1990-04-28 16:00:00+00:00,13.16,77.45,357.75,408.65,157.4,323.0,2.41,158.0,100660.0
1990-04-28 17:00:00+00:00,14.21,74.95,501.7,540.2,162.05,323.55,2.55,162.0,100680.0
1990-04-28 18:00:00+00:00,15.42,69.9,474.5,349.27,217.2,321.85,2.69,169.0,100700.0
1990-04-28 19:00:00+00:00,16.57,56.5,569.8,412.46,237.05,327.65,2.34,202.0,100770.0
1990-04-28 20:00:00+00:00,17.31,54.7,698.65,626.59,176.0,335.95,2.9,218.0,100740.0
1990-04-28 21:00:00+00:00,17.95,51.0,693.9,617.64,189.3,316.2,3.03,226.0,100740.0
1990-04-28 22:00:00+00:00,18.27,47.55,681.9,690.24,159.75,309.65,3.1,232.0,100680.0
1990-04-28 23:00:00+00:00,18.44,47.55,500.8,520.38,159.05,308.65,2.97,233.0,100700.0
1990-04-29 00:00:00+00:00,17.7,52.75,355.25,424.37,131.35,320.1,2.83,231.0,100670.0
1990-04-29 01:00:00+00:00,17.4,52.75,178.25,214.7,98.35,308.0,2.48,224.0,100690.0
1990-04-29 02:00:00+00:00,16.58,62.95,54.65,111.56,31.9,309.45,1.93,199.0,100690.0
1990-04-29 03:00:00+00:00,15.34,67.45,0.75,0.0,0.75,314.3,2.21,178.0,100690.0
1990-04-29 04:00:00+00:00,13.95,74.85,0.0,-0.0,0.0,318.35,2.34,162.0,100730.0
1990-04-29 05:00:00+00:00,13.09,80.3,0.0,-0.0,0.0,319.9,2.21,155.0,100790.0
1990-04-29 06:00:00+00:00,12.29,80.3,0.0,-0.0,0.0,313.7,2.07,157.0,100820.0
1990-04-29 07:00:00+00:00,11.23,83.1,0.0,-0.0,0.0,293.75,1.93,155.0,100850.0
1990-04-29 08:00:00+00:00,10.24,86.05,0.0,-0.0,0.0,292.4,1.86,161.0,100890.0
1990-04-29 09:00:00+00:00,9.49,92.45,0.0,-0.0,0.0,295.1,1.79,161.0,100910.0
1990-04-29 10:00:00+00:00,9.08,92.45,0.0,-0.0,0.0,298.05,1.86,154.0,100920.0
1990-04-29 11:00:00+00:00,8.9,92.45,0.0,-0.0,0.0,299.75,1.93,148.0,100970.0
1990-04-29 12:00:00+00:00,8.78,92.45,0.0,-0.0,0.0,298.6,2.14,152.0,101010.0
1990-04-29 13:00:00+00:00,8.69,92.45,0.0,-0.0,0.0,298.4,2.14,160.0,101020.0
1990-04-29 14:00:00+00:00,9.39,92.45,143.6,535.22,55.15,298.05,1.86,167.0,101080.0
1990-04-29 15:00:00+00:00,11.12,92.55,210.45,364.09,88.55,306.75,2.14,182.0,101100.0
1990-04-29 16:00:00+00:00,11.99,89.35,227.4,180.42,138.25,315.25,2.62,191.0,101140.0
1990-04-29 17:00:00+00:00,12.5,83.25,251.9,145.49,159.9,335.95,3.1,199.0,101160.0
1990-04-29 18:00:00+00:00,12.66,83.25,219.95,98.17,147.3,343.3,3.45,206.0,101200.0
1990-04-29 19:00:00+00:00,12.45,86.25,210.35,69.58,154.0,347.4,2.55,191.0,101300.0
1990-04-29 20:00:00+00:00,12.54,89.4,244.55,113.36,149.65,346.0,2.69,180.0,101350.0
1990-04-29 21:00:00+00:00,12.73,89.4,224.6,70.25,167.0,343.7,3.03,180.0,101330.0
1990-04-29 22:00:00+00:00,12.73,86.25,173.75,60.25,128.0,350.3,3.17,188.0,101300.0
