time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
1990-01-01 00:00:00+00:00,18.91,79.48,0.0,-0.0,0.0,268.87,2.89,126.0,101950.0
1990-01-01 01:00:00+00:00,18.51,82.79,0.0,-0.0,0.0,266.54,2.98,121.0,101960.0
1990-01-01 02:00:00+00:00,18.11,86.1,0.0,-0.0,0.0,264.21,3.07,120.0,101990.0
1990-01-01 03:00:00+00:00,17.71,89.42,0.0,-0.0,0.0,261.87,3.16,122.0,101990.0
1990-01-01 04:00:00+00:00,17.31,92.73,0.0,-0.0,0.0,259.54,3.25,122.0,101990.0
1990-01-01 05:00:00+00:00,16.9,96.05,0.0,-0.0,0.0,257.21,3.34,122.0,102000.0
1990-01-01 06:00:00+00:00,16.5,99.36,0.0,-0.0,0.0,254.87,3.43,120.0,102010.0
1990-01-01 07:00:00+00:00,16.1,100.0,0.0,-0.0,0.0,252.54,3.52,110.0,101950.0
1990-01-01 08:00:00+00:00,16.09,99.4,0.0,-0.0,0.0,377.0,2.41,110.0,101920.0
1990-01-01 09:00:00+00:00,16.28,96.05,0.0,-0.0,0.0,383.75,2.14,109.0,101880.0
1990-01-01 10:00:00+00:00,16.32,96.05,0.0,-0.0,0.0,382.2,2.07,108.0,101860.0
1990-01-01 11:00:00+00:00,16.48,99.4,0.0,-0.0,0.0,392.1,1.93,108.0,101860.0
1990-01-01 12:00:00+00:00,16.59,99.4,0.0,-0.0,0.0,395.55,2.07,106.0,101850.0
1990-01-01 13:00:00+00:00,16.7,99.4,0.0,-0.0,0.0,396.35,2.0,107.0,101900.0
1990-01-01 14:00:00+00:00,16.88,99.4,51.75,16.39,49.65,394.8,2.0,109.0,101950.0
1990-01-01 15:00:00+00:00,17.68,96.05,150.35,100.19,119.65,397.1,2.76,118.0,102000.0
1990-01-01 16:00:00+00:00,19.13,89.8,220.4,130.5,161.6,396.35,3.17,129.0,102060.0
1990-01-01 17:00:00+00:00,20.63,84.05,319.6,264.33,174.0,398.85,3.52,146.0,102090.0
1990-01-01 18:00:00+00:00,22.27,73.6,495.55,633.75,115.1,407.4,3.72,163.0,102030.0
1990-01-01 19:00:00+00:00,23.31,68.85,298.2,230.25,161.05,373.5,3.52,171.0,101940.0
1990-01-01 20:00:00+00:00,23.3,68.85,339.75,407.85,120.65,400.2,3.66,159.0,101850.0
1990-01-01 21:00:00+00:00,23.36,68.85,200.5,259.85,89.05,384.15,4.14,154.0,101840.0
1990-01-01 22:00:00+00:00,22.77,73.6,112.25,245.9,43.85,394.2,3.93,145.0,101840.0
1990-01-01 23:00:00+00:00,21.67,81.35,10.35,34.65,7.05,375.05,3.72,139.0,101860.0
1990-01-02 00:00:00+00:00,19.79,89.85,0.0,-0.0,0.0,360.75,3.31,134.0,101870.0
1990-01-02 01:00:00+00:00,18.56,96.1,0.0,-0.0,0.0,349.05,3.31,131.0,101930.0
1990-01-02 02:00:00+00:00,18.06,99.4,0.0,-0.0,0.0,364.8,3.59,129.0,101950.0
1990-01-02 03:00:00+00:00,17.98,99.4,0.0,-0.0,0.0,389.4,3.66,127.0,101990.0
1990-01-02 04:00:00+00:00,18.09,99.4,0.0,-0.0,0.0,396.55,3.79,127.0,102020.0
1990-01-02 05:00:00+00:00,18.34,96.1,0.0,-0.0,0.0,398.3,3.24,128.0,102050.0
1990-01-02 06:00:00+00:00,18.69,99.4,0.0,-0.0,0.0,402.95,3.24,131.0,102070.0
1990-01-02 07:00:00+00:00,19.31,92.9,0.0,-0.0,0.0,407.75,3.79,140.0,102020.0
1990-01-02 08:00:00+00:00,19.51,96.1,0.0,-0.0,0.0,409.3,3.72,141.0,102010.0
1990-01-02 09:00:00+00:00,19.61,96.1,0.0,-0.0,0.0,406.4,3.59,141.0,102000.0
1990-01-02 10:00:00+00:00,19.68,96.1,0.0,-0.0,0.0,407.75,3.52,139.0,102010.0
1990-01-02 11:00:00+00:00,19.62,96.1,0.0,-0.0,0.0,402.9,3.52,136.0,102010.0
1990-01-02 12:00:00+00:00,19.44,96.1,0.0,-0.0,0.0,395.75,3.38,135.0,102010.0
1990-01-02 13:00:00+00:00,19.43,96.1,0.0,-0.0,0.0,400.0,3.31,134.0,102080.0
1990-01-02 14:00:00+00:00,19.47,96.1,80.75,211.21,53.8,395.4,3.17,134.0,102140.0
1990-01-02 15:00:00+00:00,20.18,96.1,130.6,67.77,109.85,399.65,3.1,134.0,102210.0
1990-01-02 16:00:00+00:00,21.17,89.95,202.35,97.61,158.35,408.35,4.55,138.0,102260.0
1990-01-02 17:00:00+00:00,22.15,87.05,276.75,212.0,159.85,411.45,5.1,140.0,102280.0
1990-01-02 18:00:00+00:00,23.08,78.85,375.8,320.87,182.85,402.35,5.72,145.0,102240.0
1990-01-02 19:00:00+00:00,23.99,71.35,244.75,53.76,212.65,403.1,5.86,153.0,102130.0
1990-01-02 20:00:00+00:00,23.52,76.2,167.65,9.0,162.8,398.65,5.72,148.0,102050.0
1990-01-02 21:00:00+00:00,22.84,78.85,145.75,52.44,123.15,398.45,5.24,140.0,102000.0
1990-01-02 22:00:00+00:00,22.42,84.25,97.3,96.47,70.25,392.3,5.38,137.0,102030.0
1990-01-02 23:00:00+00:00,21.72,89.95,9.6,27.68,6.9,394.2,4.41,129.0,102020.0
1990-01-03 00:00:00+00:00,20.43,92.95,0.0,-0.0,0.0,377.95,4.0,127.0,102050.0
1990-01-03 01:00:00+00:00,19.8,96.1,0.0,-0.0,0.0,381.55,3.72,127.0,102110.0
1990-01-03 02:00:00+00:00,19.65,96.1,0.0,-0.0,0.0,395.55,3.93,126.0,102140.0
1990-01-03 03:00:00+00:00,19.6,96.1,0.0,-0.0,0.0,394.4,4.41,128.0,102150.0
1990-01-03 04:00:00+00:00,19.78,92.95,0.0,-0.0,0.0,402.9,4.9,132.0,102150.0
1990-01-03 05:00:00+00:00,19.91,96.1,0.0,-0.0,0.0,405.85,5.1,135.0,102130.0
1990-01-03 06:00:00+00:00,20.02,96.1,0.0,-0.0,0.0,407.55,5.17,139.0,102110.0
1990-01-03 07:00:00+00:00,19.87,96.1,0.0,-0.0,0.0,408.15,5.03,138.0,102070.0
1990-01-03 08:00:00+00:00,20.12,96.1,0.0,-0.0,0.0,416.3,4.9,143.0,102050.0
1990-01-03 09:00:00+00:00,20.18,96.1,0.0,-0.0,0.0,411.85,4.55,148.0,102060.0
1990-01-03 10:00:00+00:00,20.25,92.95,0.0,-0.0,0.0,412.4,4.14,152.0,102070.0
1990-01-03 11:00:00+00:00,20.24,96.1,0.0,-0.0,0.0,410.45,3.72,153.0,102090.0
1990-01-03 12:00:00+00:00,20.19,96.1,0.0,-0.0,0.0,410.3,3.59,151.0,102070.0
1990-01-03 13:00:00+00:00,20.1,96.1,0.0,-0.0,0.0,407.55,3.59,147.0,102130.0
1990-01-03 14:00:00+00:00,20.12,92.95,68.9,119.93,53.65,399.45,3.66,144.0,102160.0
1990-01-03 15:00:00+00:00,20.85,89.95,182.75,189.0,124.9,404.85,3.93,142.0,102230.0
1990-01-03 16:00:00+00:00,22.23,84.15,307.1,315.5,164.8,401.75,6.0,152.0,102250.0
1990-01-03 17:00:00+00:00,23.18,76.2,361.0,307.18,191.4,385.1,6.41,159.0,102260.0
1990-01-03 18:00:00+00:00,23.8,68.95,374.1,311.64,186.35,395.2,6.28,162.0,102190.0
1990-01-03 19:00:00+00:00,24.61,69.05,426.45,414.04,178.6,414.35,5.52,176.0,102060.0
1990-01-03 20:00:00+00:00,24.89,66.85,322.1,344.28,135.9,394.8,5.45,172.0,101970.0
1990-01-03 21:00:00+00:00,24.55,69.05,208.9,270.15,91.9,390.95,5.38,167.0,101940.0
1990-01-03 22:00:00+00:00,23.64,76.2,94.55,159.17,49.55,388.2,4.97,152.0,101940.0
1990-01-03 23:00:00+00:00,22.41,81.45,9.65,33.02,6.35,389.55,4.69,141.0,101950.0
1990-01-04 00:00:00+00:00,21.05,89.95,0.0,-0.0,0.0,383.4,4.21,136.0,102000.0
1990-01-04 01:00:00+00:00,20.14,92.95,0.0,-0.0,0.0,378.05,4.0,134.0,102020.0
1990-01-04 02:00:00+00:00,19.37,92.9,0.0,-0.0,0.0,360.55,3.79,133.0,102040.0
1990-01-04 03:00:00+00:00,19.04,96.1,0.0,-0.0,0.0,363.65,3.59,133.0,102070.0
1990-01-04 04:00:00+00:00,18.96,96.1,0.0,-0.0,0.0,371.75,3.52,134.0,102090.0
1990-01-04 05:00:00+00:00,18.89,92.9,0.0,-0.0,0.0,373.5,3.31,135.0,102080.0
1990-01-04 06:00:00+00:00,18.65,96.1,0.0,-0.0,0.0,365.4,3.1,132.0,102060.0
1990-01-04 07:00:00+00:00,18.59,96.1,0.0,-0.0,0.0,365.0,2.9,132.0,102020.0
1990-01-04 08:00:00+00:00,18.37,96.1,0.0,-0.0,0.0,358.2,2.9,128.0,102000.0
1990-01-04 09:00:00+00:00,18.28,96.1,0.0,-0.0,0.0,363.85,2.9,127.0,101960.0
1990-01-04 10:00:00+00:00,18.18,96.05,0.0,-0.0,0.0,359.95,2.9,129.0,101920.0
1990-01-04 11:00:00+00:00,18.15,96.05,0.0,-0.0,0.0,356.5,3.17,133.0,101900.0
1990-01-04 12:00:00+00:00,18.51,96.1,0.0,-0.0,0.0,374.1,3.38,139.0,101870.0
1990-01-04 13:00:00+00:00,19.02,96.1,0.0,-0.0,0.0,392.65,3.45,143.0,101880.0
1990-01-04 14:00:00+00:00,19.53,96.1,69.85,35.09,65.4,400.0,3.45,146.0,101940.0
1990-01-04 15:00:00+00:00,20.4,92.95,125.0,64.2,105.35,403.1,3.79,148.0,101980.0
1990-01-04 16:00:00+00:00,21.5,87.0,189.1,99.8,144.05,407.95,5.24,153.0,101990.0
1990-01-04 17:00:00+00:00,22.23,84.15,342.65,284.22,185.5,407.95,5.45,158.0,101960.0
1990-01-04 18:00:00+00:00,23.03,76.2,371.45,220.98,238.05,395.4,6.69,167.0,101880.0
1990-01-04 19:00:00+00:00,24.02,68.95,302.15,186.85,190.0,397.9,6.83,175.0,101740.0
1990-01-04 20:00:00+00:00,23.91,68.95,290.85,210.11,176.8,401.0,6.55,174.0,101660.0
1990-01-04 21:00:00+00:00,23.69,71.25,222.35,270.84,104.45,388.6,6.21,170.0,101570.0
1990-01-04 22:00:00+00:00,23.3,73.7,112.6,163.98,65.85,395.4,5.66,164.0,101540.0
1990-01-04 23:00:00+00:00,22.37,78.75,11.35,32.23,8.05,383.0,4.97,156.0,101540.0
1990-01-05 00:00:00+00:00,21.06,89.95,0.0,-0.0,0.0,375.85,4.07,153.0,101570.0
1990-01-05 01:00:00+00:00,20.24,92.95,0.0,-0.0,0.0,373.25,3.66,150.0,101620.0
1990-01-05 02:00:00+00:00,19.8,92.95,0.0,-0.0,0.0,375.85,3.66,148.0,101630.0
1990-01-05 03:00:00+00:00,19.65,96.1,0.0,-0.0,0.0,378.95,3.86,150.0,101610.0
1990-01-05 04:00:00+00:00,19.56,96.1,0.0,-0.0,0.0,367.7,4.07,154.0,101600.0
1990-01-05 05:00:00+00:00,19.69,96.1,0.0,-0.0,0.0,375.65,4.41,158.0,101560.0
1990-01-05 06:00:00+00:00,19.81,92.95,0.0,-0.0,0.0,379.3,4.9,160.0,101490.0
1990-01-05 07:00:00+00:00,19.65,96.1,0.0,-0.0,0.0,358.6,4.76,164.0,101400.0
1990-01-05 08:00:00+00:00,20.01,92.95,0.0,-0.0,0.0,388.0,4.9,167.0,101380.0
1990-01-05 09:00:00+00:00,20.07,92.95,0.0,-0.0,0.0,387.45,4.97,170.0,101320.0
1990-01-05 10:00:00+00:00,20.18,92.95,0.0,-0.0,0.0,395.55,5.24,170.0,101280.0
1990-01-05 11:00:00+00:00,20.1,92.95,0.0,-0.0,0.0,385.7,5.31,168.0,101270.0
1990-01-05 12:00:00+00:00,20.07,89.85,0.0,-0.0,0.0,388.6,5.38,166.0,101280.0
1990-01-05 13:00:00+00:00,19.83,89.85,0.0,-0.0,0.0,372.35,5.45,165.0,101290.0
1990-01-05 14:00:00+00:00,19.97,89.85,134.45,471.81,74.75,372.95,5.52,166.0,101330.0
1990-01-05 15:00:00+00:00,20.91,84.05,283.95,631.72,90.55,360.75,4.76,167.0,101390.0
1990-01-05 16:00:00+00:00,22.25,78.7,419.25,622.5,137.95,354.95,7.03,174.0,101410.0
1990-01-05 17:00:00+00:00,23.47,71.25,437.65,533.84,142.0,376.4,8.41,181.0,101410.0
1990-01-05 18:00:00+00:00,24.06,66.65,503.1,655.95,106.25,389.95,8.34,186.0,101330.0
1990-01-05 19:00:00+00:00,24.76,62.35,372.8,383.92,141.7,382.8,7.52,193.0,101220.0
1990-01-05 20:00:00+00:00,24.47,60.25,365.7,406.72,144.1,384.55,6.76,193.0,101140.0
1990-01-05 21:00:00+00:00,24.51,60.25,237.9,274.1,117.95,388.8,6.48,196.0,101060.0
1990-01-05 22:00:00+00:00,23.83,62.25,103.95,172.49,54.35,384.55,5.38,197.0,101060.0
1990-01-05 23:00:00+00:00,23.04,66.55,10.7,24.31,8.15,383.95,4.0,197.0,101080.0
1990-01-06 00:00:00+00:00,21.55,76.0,0.0,-0.0,0.0,377.75,3.79,187.0,101070.0
1990-01-06 01:00:00+00:00,21.07,78.55,0.0,-0.0,0.0,387.75,2.76,206.0,101120.0
1990-01-06 02:00:00+00:00,18.3,89.75,0.0,-0.0,0.0,400.4,3.72,304.0,101240.0
1990-01-06 03:00:00+00:00,13.21,92.65,0.0,-0.0,0.0,390.55,5.38,332.0,101380.0
1990-01-06 04:00:00+00:00,10.84,86.1,0.0,-0.0,0.0,377.2,5.17,337.0,101490.0
1990-01-06 05:00:00+00:00,10.34,86.05,0.0,-0.0,0.0,374.1,5.45,340.0,101560.0
1990-01-06 06:00:00+00:00,9.66,86.0,0.0,-0.0,0.0,364.8,5.31,344.0,101600.0
1990-01-06 07:00:00+00:00,7.86,85.85,0.0,-0.0,0.0,352.4,5.38,347.0,101650.0
1990-01-06 08:00:00+00:00,7.69,82.7,0.0,-0.0,0.0,352.2,5.1,348.0,101670.0
1990-01-06 09:00:00+00:00,7.55,82.65,0.0,-0.0,0.0,351.05,5.17,349.0,101650.0
1990-01-06 10:00:00+00:00,7.53,82.65,0.0,-0.0,0.0,349.9,4.97,350.0,101640.0
1990-01-06 11:00:00+00:00,7.63,76.8,0.0,-0.0,0.0,354.35,5.03,352.0,101670.0
1990-01-06 12:00:00+00:00,7.6,73.9,0.0,-0.0,0.0,351.65,5.17,354.0,101690.0
1990-01-06 13:00:00+00:00,7.67,66.05,0.0,-0.0,0.0,354.15,5.1,355.0,101770.0
1990-01-06 14:00:00+00:00,7.75,61.2,21.9,2.77,21.55,354.75,5.03,357.0,101850.0
1990-01-06 15:00:00+00:00,7.89,56.7,61.9,7.02,59.75,355.3,4.83,360.0,101920.0
1990-01-06 16:00:00+00:00,8.2,52.6,91.6,20.0,82.55,355.7,4.69,3.0,101950.0
1990-01-06 17:00:00+00:00,8.61,54.65,181.85,36.14,161.8,354.75,4.48,7.0,101950.0
1990-01-06 18:00:00+00:00,9.43,50.85,107.55,12.61,99.9,358.4,4.21,11.0,101870.0
1990-01-06 19:00:00+00:00,8.03,54.55,94.55,4.47,91.85,352.8,3.93,11.0,101760.0
1990-01-06 20:00:00+00:00,8.22,52.6,73.9,0.91,73.4,356.85,3.66,4.0,101710.0
1990-01-06 21:00:00+00:00,8.25,52.6,47.85,0.11,47.8,356.65,3.79,5.0,101640.0
1990-01-06 22:00:00+00:00,8.23,50.6,26.35,0.0,26.35,355.5,3.66,10.0,101630.0
1990-01-06 23:00:00+00:00,8.2,50.6,3.95,0.0,3.95,355.9,3.52,16.0,101580.0
1990-01-07 00:00:00+00:00,8.21,48.65,0.0,-0.0,0.0,351.85,3.38,23.0,101590.0
1990-01-07 01:00:00+00:00,8.37,48.65,0.0,-0.0,0.0,357.35,3.17,30.0,101600.0
1990-01-07 02:00:00+00:00,8.59,48.65,0.0,-0.0,0.0,359.4,3.03,35.0,101620.0
1990-01-07 03:00:00+00:00,8.79,46.95,0.0,-0.0,0.0,359.2,2.76,40.0,101600.0
1990-01-07 04:00:00+00:00,9.08,48.8,0.0,-0.0,0.0,362.3,2.55,44.0,101630.0
1990-01-07 05:00:00+00:00,9.36,48.95,0.0,-0.0,0.0,364.0,2.41,52.0,101600.0
1990-01-07 06:00:00+00:00,9.6,50.85,0.0,-0.0,0.0,364.0,2.34,61.0,101560.0
1990-01-07 07:00:00+00:00,8.76,54.8,0.0,-0.0,0.0,362.5,2.07,47.0,101480.0
1990-01-07 08:00:00+00:00,8.84,56.9,0.0,-0.0,0.0,356.3,1.86,34.0,101470.0
1990-01-07 09:00:00+00:00,9.1,59.15,0.0,-0.0,0.0,364.4,1.93,27.0,101430.0
1990-01-07 10:00:00+00:00,9.34,59.25,0.0,-0.0,0.0,365.4,2.0,32.0,101380.0
1990-01-07 11:00:00+00:00,9.65,61.55,0.0,-0.0,0.0,366.75,2.0,35.0,101340.0
1990-01-07 12:00:00+00:00,10.02,61.65,0.0,-0.0,0.0,368.3,2.0,35.0,101330.0
1990-01-07 13:00:00+00:00,10.35,64.1,0.0,-0.0,0.0,365.4,1.86,34.0,101370.0
1990-01-07 14:00:00+00:00,10.85,64.25,37.0,2.77,36.65,370.8,1.66,44.0,101410.0
1990-01-07 15:00:00+00:00,11.7,66.85,104.55,13.05,100.55,374.45,1.66,60.0,101420.0
1990-01-07 16:00:00+00:00,13.22,74.75,223.25,82.98,185.65,379.5,1.38,63.0,101450.0
1990-01-07 17:00:00+00:00,14.99,77.75,211.9,82.83,165.85,380.65,0.9,359.0,101480.0
1990-01-07 18:00:00+00:00,15.55,75.1,109.15,0.16,109.05,384.75,2.62,321.0,101470.0
1990-01-07 19:00:00+00:00,12.09,83.15,134.1,1.32,133.3,374.65,2.9,322.0,101460.0
1990-01-07 20:00:00+00:00,12.45,80.3,135.15,14.11,127.4,374.85,2.69,318.0,101450.0
1990-01-07 21:00:00+00:00,12.94,83.25,95.05,10.51,90.4,377.2,2.69,311.0,101440.0
1990-01-07 22:00:00+00:00,13.31,83.25,60.0,17.6,54.85,379.7,2.34,313.0,101480.0
1990-01-07 23:00:00+00:00,13.5,83.25,8.85,15.9,7.1,374.85,2.07,322.0,101520.0
1990-01-08 00:00:00+00:00,12.88,86.25,0.0,-0.0,0.0,353.2,1.72,337.0,101570.0
1990-01-08 01:00:00+00:00,12.54,86.25,0.0,-0.0,0.0,355.25,1.79,345.0,101660.0
1990-01-08 02:00:00+00:00,12.17,89.35,0.0,-0.0,0.0,350.3,2.14,349.0,101730.0
1990-01-08 03:00:00+00:00,11.61,92.55,0.0,-0.0,0.0,337.1,2.41,354.0,101820.0
1990-01-08 04:00:00+00:00,10.85,92.55,0.0,-0.0,0.0,316.8,2.76,360.0,101930.0
1990-01-08 05:00:00+00:00,10.45,95.9,0.0,-0.0,0.0,322.6,2.97,6.0,101980.0
1990-01-08 06:00:00+00:00,9.8,92.5,0.0,-0.0,0.0,306.35,3.03,10.0,102040.0
1990-01-08 07:00:00+00:00,9.31,92.45,0.0,-0.0,0.0,324.35,3.17,21.0,102060.0
1990-01-08 08:00:00+00:00,9.01,89.1,0.0,-0.0,0.0,325.7,3.17,28.0,102090.0
1990-01-08 09:00:00+00:00,8.63,89.1,0.0,-0.0,0.0,319.1,3.17,30.0,102130.0
1990-01-08 10:00:00+00:00,8.16,85.9,0.0,-0.0,0.0,311.55,3.17,31.0,102180.0
1990-01-08 11:00:00+00:00,7.83,85.85,0.0,-0.0,0.0,313.1,3.24,31.0,102230.0
1990-01-08 12:00:00+00:00,7.05,89.0,0.0,-0.0,0.0,282.95,3.1,33.0,102300.0
1990-01-08 13:00:00+00:00,6.91,85.75,0.0,-0.0,0.0,297.85,3.03,35.0,102350.0
1990-01-08 14:00:00+00:00,6.81,85.75,159.8,725.27,68.2,283.9,2.9,35.0,102420.0
1990-01-08 15:00:00+00:00,7.84,79.7,370.8,958.05,76.7,274.8,3.52,39.0,102480.0
1990-01-08 16:00:00+00:00,9.71,69.0,525.1,968.54,85.45,262.05,3.17,42.0,102530.0
1990-01-08 17:00:00+00:00,11.69,64.45,622.05,955.06,89.95,268.05,2.69,40.0,102510.0
1990-01-08 18:00:00+00:00,13.55,62.3,648.5,907.77,95.15,275.0,2.34,33.0,102470.0
1990-01-08 19:00:00+00:00,15.09,58.25,610.5,851.97,92.8,284.65,1.86,30.0,102380.0
1990-01-08 20:00:00+00:00,16.21,54.35,511.1,773.59,84.45,289.5,1.79,28.0,102340.0
1990-01-08 21:00:00+00:00,16.78,52.65,357.95,640.58,72.9,293.4,1.52,41.0,102300.0
1990-01-08 22:00:00+00:00,16.87,52.65,170.65,403.63,51.45,293.95,1.52,63.0,102310.0
1990-01-08 23:00:00+00:00,16.22,56.5,19.6,85.16,10.0,293.0,1.45,79.0,102320.0
1990-01-09 00:00:00+00:00,14.68,67.25,0.0,-0.0,0.0,287.75,1.93,90.0,102370.0
1990-01-09 01:00:00+00:00,12.73,74.7,0.0,-0.0,0.0,287.5,2.0,101.0,102420.0
1990-01-09 02:00:00+00:00,11.19,83.1,0.0,-0.0,0.0,287.95,2.07,117.0,102460.0
1990-01-09 03:00:00+00:00,10.21,89.25,0.0,-0.0,0.0,289.3,2.14,130.0,102480.0
1990-01-09 04:00:00+00:00,9.87,92.5,0.0,-0.0,0.0,295.5,2.14,139.0,102480.0
1990-01-09 05:00:00+00:00,9.91,92.5,0.0,-0.0,0.0,307.5,2.07,142.0,102460.0
1990-01-09 06:00:00+00:00,9.83,92.5,0.0,-0.0,0.0,305.55,2.14,140.0,102420.0
1990-01-09 07:00:00+00:00,9.94,95.9,0.0,-0.0,0.0,315.05,2.0,131.0,102370.0
1990-01-09 08:00:00+00:00,9.81,92.5,0.0,-0.0,0.0,310.05,1.93,122.0,102360.0
1990-01-09 09:00:00+00:00,10.37,95.9,0.0,-0.0,0.0,340.0,1.59,105.0,102330.0
1990-01-09 10:00:00+00:00,11.18,92.55,0.0,-0.0,0.0,359.55,1.52,90.0,102330.0
1990-01-09 11:00:00+00:00,12.15,92.6,0.0,-0.0,0.0,378.95,1.45,90.0,102320.0
1990-01-09 12:00:00+00:00,12.57,92.6,0.0,-0.0,0.0,377.95,1.45,95.0,102330.0
1990-01-09 13:00:00+00:00,12.91,92.6,0.0,-0.0,0.0,380.1,1.31,108.0,102370.0
1990-01-09 14:00:00+00:00,13.39,92.65,42.9,1.58,42.7,381.85,1.31,126.0,102430.0
1990-01-09 15:00:00+00:00,14.42,92.7,99.35,24.72,91.75,385.1,1.66,137.0,102460.0
1990-01-09 16:00:00+00:00,15.87,89.6,176.5,33.53,161.25,386.85,2.07,138.0,102530.0
1990-01-09 17:00:00+00:00,17.42,86.65,254.0,95.35,200.75,392.65,2.34,134.0,102540.0
1990-01-09 18:00:00+00:00,18.83,78.3,376.9,218.72,243.2,398.1,2.41,129.0,102480.0
1990-01-09 19:00:00+00:00,20.74,75.85,339.95,105.13,275.85,395.55,2.62,148.0,102370.0
1990-01-09 20:00:00+00:00,21.6,73.45,214.75,61.56,180.65,402.35,2.83,158.0,102290.0
1990-01-09 21:00:00+00:00,21.58,73.45,114.3,25.13,103.05,407.0,3.17,156.0,102250.0
1990-01-09 22:00:00+00:00,20.88,75.95,39.9,2.35,39.2,408.9,3.1,140.0,102250.0
1990-01-09 23:00:00+00:00,19.82,81.15,5.9,0.87,5.8,408.35,3.1,134.0,102240.0
1990-01-10 00:00:00+00:00,18.8,83.85,0.0,-0.0,0.0,407.0,3.03,132.0,102260.0
1990-01-10 01:00:00+00:00,18.09,86.7,0.0,-0.0,0.0,403.8,2.9,132.0,102260.0
1990-01-10 02:00:00+00:00,17.64,89.7,0.0,-0.0,0.0,401.95,2.76,138.0,102290.0
1990-01-10 03:00:00+00:00,17.33,89.7,0.0,-0.0,0.0,395.95,2.76,148.0,102310.0
1990-01-10 04:00:00+00:00,17.28,89.7,0.0,-0.0,0.0,396.75,2.76,155.0,102340.0
1990-01-10 05:00:00+00:00,17.28,89.7,0.0,-0.0,0.0,394.4,2.83,157.0,102300.0
1990-01-10 06:00:00+00:00,17.38,92.85,0.0,-0.0,0.0,394.8,3.1,159.0,102250.0
1990-01-10 07:00:00+00:00,17.88,96.05,0.0,-0.0,0.0,395.0,3.24,166.0,102170.0
1990-01-10 08:00:00+00:00,18.17,99.4,0.0,-0.0,0.0,400.4,2.97,166.0,102150.0
1990-01-10 09:00:00+00:00,18.22,99.4,0.0,-0.0,0.0,397.3,2.48,168.0,102120.0
1990-01-10 10:00:00+00:00,18.1,99.4,0.0,-0.0,0.0,391.1,2.21,161.0,102120.0
1990-01-10 11:00:00+00:00,17.89,99.4,0.0,-0.0,0.0,388.4,2.14,154.0,102090.0
1990-01-10 12:00:00+00:00,17.85,99.4,0.0,-0.0,0.0,397.1,2.21,156.0,102100.0
1990-01-10 13:00:00+00:00,17.85,99.4,0.0,-0.0,0.0,400.4,2.34,159.0,102090.0
1990-01-10 14:00:00+00:00,18.07,99.4,64.65,29.62,60.9,404.1,2.14,161.0,102130.0
1990-01-10 15:00:00+00:00,18.65,99.4,121.15,13.96,116.85,407.0,3.38,166.0,102180.0
1990-01-10 16:00:00+00:00,19.8,89.85,217.85,80.08,181.35,410.65,3.79,172.0,102210.0
1990-01-10 17:00:00+00:00,21.07,84.05,288.15,109.67,226.75,411.65,4.48,178.0,102180.0
1990-01-10 18:00:00+00:00,22.28,73.6,409.1,279.81,237.55,411.25,4.48,181.0,102070.0
1990-01-10 19:00:00+00:00,23.5,71.25,414.85,357.56,196.05,383.0,4.07,184.0,101930.0
1990-01-10 20:00:00+00:00,23.78,73.7,347.6,257.92,204.1,388.0,4.28,176.0,101820.0
1990-01-10 21:00:00+00:00,23.22,68.85,201.2,138.36,138.9,392.1,4.97,173.0,101740.0
1990-01-10 22:00:00+00:00,22.42,71.15,73.85,36.9,62.75,393.25,4.55,171.0,101730.0
1990-01-10 23:00:00+00:00,21.45,78.65,11.25,4.65,10.7,384.55,3.66,168.0,101710.0
1990-01-11 00:00:00+00:00,20.39,86.9,0.0,-0.0,0.0,384.15,3.38,164.0,101710.0
1990-01-11 01:00:00+00:00,19.32,92.9,0.0,-0.0,0.0,364.9,3.38,158.0,101690.0
1990-01-11 02:00:00+00:00,18.79,96.1,0.0,-0.0,0.0,366.15,3.72,156.0,101680.0
1990-01-11 03:00:00+00:00,18.59,96.1,0.0,-0.0,0.0,365.75,4.14,156.0,101650.0
1990-01-11 04:00:00+00:00,18.57,96.1,0.0,-0.0,0.0,367.5,4.14,160.0,101630.0
1990-01-11 05:00:00+00:00,18.59,96.1,0.0,-0.0,0.0,371.55,3.59,169.0,101640.0
1990-01-11 06:00:00+00:00,18.44,92.85,0.0,-0.0,0.0,363.25,3.31,175.0,101630.0
1990-01-11 07:00:00+00:00,18.46,96.1,0.0,-0.0,0.0,355.9,3.45,177.0,101600.0
1990-01-11 08:00:00+00:00,18.34,92.85,0.0,-0.0,0.0,351.65,3.66,174.0,101560.0
1990-01-11 09:00:00+00:00,18.09,92.85,0.0,-0.0,0.0,339.45,3.66,174.0,101520.0
1990-01-11 10:00:00+00:00,17.72,96.05,0.0,-0.0,0.0,334.2,3.31,177.0,101480.0
1990-01-11 11:00:00+00:00,17.26,92.85,0.0,-0.0,0.0,332.5,2.97,177.0,101480.0
1990-01-11 12:00:00+00:00,16.84,92.8,0.0,-0.0,0.0,331.1,2.9,174.0,101460.0
1990-01-11 13:00:00+00:00,16.63,92.8,0.0,-0.0,0.0,334.0,2.9,175.0,101500.0
1990-01-11 14:00:00+00:00,16.84,92.8,155.4,735.63,62.05,336.35,2.83,175.0,101530.0
